D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1963.0,1.0,0.0,,,0.0,0.0,0,0.0,10863.680939332191,3828.103970255094,158878.5663890284,0.0,1.0,0,0.0,5.0,2796.004362067717,238.0,-15805455.726633249,25200.0,42.0,84000.0,2.0,2500.0,0.0,7728.0,-31007.853992315388,1354501.8057121933,0.0,4.0,0.24,1.25,0.24,0.54,-80.94339289054844,,0.8289831236191618,1.3,,,,1.0,1.0,2.0,3.0,7,,9.0,,,15.3,125470.28618534235,1635200.0,3150.0,104.48275130653599,2687.964307875442,2800.0,1
1921.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,-97989.94589221149,0.0,1.0,,0,0.0,1.0,2355.6116909585853,,0.0,11280093846.176863,15.0,45000.0,9.0,8640.0,0.0,0.0,,-2541503.8857515124,0.0,3.0,-126725.84705336447,1.25,0.29,154038.4490639829,,101584.11384719772,0.5935435339127864,0.83,,109559.350849827,,1.0,1.0,1.0,-4350243.699833536,3,15325805.581233138,0.6,,,6.8,2525878959543.0254,169577.5,1356.62,,2853.9066141679714,2800.0,1
1947.0,1.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,134237.80530472938,1.0,0.0,0,0.0,1.0,-2788618575.949721,129.0,0.0,0.0,16.0,34000.0,0.0,0.0,90000.0,189000.0,13843.511811085424,3840571.050372231,0.0,1.0,0.28,1.25,0.28,0.26,-0.27579250127604893,,0.3775776269249502,0.57,,,,1.0,1.0,0.0,-5147414.555951417,3,0.01,3.6,,,9.6,-1300894.0171106495,146500.0,,118.4762968027042,4296.953158278277,2800.0,0
2001.0,1.0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0.0,1.0,0,0.0,3.0,2414.795582403437,,20.0,24500.0,50.0,61250.0,1.0,1225.0,39360.0,,-158815.94629829223,-638744.3687350438,47520.0,3.0,0.32,1.25,0.32,0.38,-99.69031151771873,,0.7074761779624448,1.13,,,,1.0,1.0,0.0,0.0,9,0.1,3.0,,,9.6,-4204668.810012581,420835.0,1745.4,52.31226420652746,3009.9465157915465,2800.0,1
1987.0,1.0,,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,,460.0,2.0,,40.0,70000.0,4.0,4800.0,0.0,14160.0,90845.28588607768,-329184.48337229295,0.0,-577450.818958198,0.24,1.25,0.24,-18523.286549149052,-36.057066945716784,0.6,0.8314896946686745,1.3,,,,1.0,1.0,748116.610170767,,4,0.54,6.5,,,14.0,-1958462.3413362997,769500.0,3240.0,,2860.8117731881316,2800.0,1
1960.0,1.0,0.0,0.0,0,0.0,0.0,,21532.496685211423,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,944.0487901401666,0.0,0.0,0.0,52.0,62400.0,,0.0,0.0,0.0,-97754.89663784385,-2531529.036509051,0.0,3.0,0.31,1.25,0.31,0.22,-83532971.86333902,0.77,0.6252977646624412,0.83,,,,,1.0,1.0,0.0,9,0.13,,,,7.2,-1712078.0639273678,459000.0,1530.0,383.97387994798333,2657.2150147357293,2800.0,1
1995.0,1.0,0.0,,,0.0,0.0,0,-7810.602666328774,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,1677.44779443589,584.0,733071.0827713149,0.0,40.0,67652.0,362669841.26681226,0.0,-131046798584.85916,44800.0,121489.58905951696,-1957007.7167464802,0.0,2.0,0.26,1.25,0.26,0.37,,0.66,0.4028773338634541,0.68,,,,-70515.27009262354,1.0,176074.76613185668,0.0,4,0.04,-115985.10757310141,,,14.6,-2074126632247.141,663408.0,2211.36,26.805605795983766,2897.631083818052,2800.0,1
2014.0,1.0,0.0,,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,413.7828968968466,,17.0,13491.0,0.0,0.0,0.0,0.0,0.0,5040.0,-114571.57491313483,2251489.7699844344,5040.0,1.0,-50805.432646540095,1.25,,,74.38022028667386,1.14,0.7623120431231235,,,,,1.0,0.0,0.0,0.0,6,0.03,0.8,,,6.8,-91858.137777986,55930.0,159.8,,4359.125942583633,2800.0,0
-5962724.365355624,0.0,0.0,0.0,1,,0.0,0,,0.0,0.0,0.0,-121078.46304236638,0.0,0,0.0,1.0,579.8283252322316,0.0,8.0,,32.0,38400.0,8.0,7680.0,,0.0,143822.07701655652,2053814.9988049157,0.0,3.0,0.31,1.25,,0.31,11.758107339019732,0.77,,,,,,1.0,1.0,0.0,0.0,2,0.04,1.6,,,7.2,1972378.7766568046,163200.0,1088.0,343.2887446508481,-647221995.7570789,2800.0,1
1983.0,1.0,0.0,2238.9520079688923,0,0.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,787.1231594677938,0.0,24.0,92363.0,20.0,19740.0,22.0,26700.0,0.0,0.0,55638.219343291625,2014941.4599683164,0.0,2.0,0.26,1.25,0.26,0.47,137987910.90833038,0.66,0.48706113354937636,0.74,,534699.9545546902,,-177092.09541262643,1.0,,0.0,4,0.22,8.9,,,7.2,-4553758.788749159,349699.5,1554.22,,2999.839622136173,,1
2001.0,0.0,0.0,0.0,,0.0,,0,,0.0,1.0,0.0,0.0,0.0,0,0.0,544648.2510850804,,95.0,0.0,0.0,-2110196003.2205145,22050.0,566166165.4974138,1920.0,16080.0,0.0,46117.93566191464,1073530.482717507,-762018819501.5037,1.0,0.42,1.25,0.42,0.31,-111.24695962774726,1.04,0.6642793923196921,,,,,1.0,1.0,254717.6452023248,0.0,3,0.05,4.2,,,8.4,,,560.0,340.3816461826341,2766.8928834865924,2800.0,1
1974.0,1.0,0.0,-25464.86159618801,0,0.0,0.0,0,0.0,432042.1596050833,0.0,0.0,0.0,1.0,,0.0,4.0,968.8837714605299,570.0,7.0,21175.0,22.0,66550.0,8.0,12000.0,7080.0,10319.0,,-1513721.2840347423,-628928045472.7631,4.0,0.24,1.25,0.24,0.46,-54.8067085276033,,0.9265156761494513,,,,48914.3485353626,1.0,115141.56101864847,1.0,8.0,10,1.53,5.3,,,19.49,1555526.300682284,,2626.5,177.5657442419663,2833.714987515147,2800.0,1
1966.0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,,1.0,0,0.0,2.0,1655.8701371475931,93.6,458332.56252083654,7000.0,-750613122.8367375,24500.0,0.0,0.0,0.0,0.0,130519.45536170603,2393044.358002601,,2.0,0.26,1.25,0.26,0.42,31.66696656394022,0.66,0.4416219615507168,0.68,,,,-384052.0565091093,1.0,1.0,2.0,2,0.77,3.4,,,10.8,3655097.0377700683,,959.4,380.0013040339969,2684.0880060570607,2800.0,1
,0.0,0.0,0.0,0,0.0,,0,,1.0,1.0,0.0,0.0,0.0,0,0.0,2.0,1834.5821322065224,,0.0,-15695039172.383888,16.0,38400.0,8.0,5108772647.194962,0.0,0.0,-112262.87291467459,-1398573.1988548583,0.0,,0.39,1.25,,0.44,35.16326229909478,,,,,,,0.0,,0.0,0.0,9,,,,,11.7,-3822772.8797726845,355950.0,1423.8,293.7357538174426,2880.1911303981865,,1
2021.0,1.0,0.0,,0,0.0,,0,0.0,0.0,0.0,0.0,0.0,,0,1.0,5.0,2948.8895503034,700.0,28.0,46838.0,26.0,54054.0,6.0,7500.0,0.0,0.0,88839.1461008369,,0.0,488133.277458852,0.24,1.25,0.24,0.7,-18.967581611791363,0.6,0.3036772143452777,0.5,,-128469.61162284356,,,1.0,-362079.77452481305,18.0,0,1.26,2.6,,,18.0,4951688.215224602,911300.0,3506.0,66.99558373835451,2637.2191044025963,2800.0,0
,1.0,0.0,0.0,0,0.0,0.0,0,0.0,417219.5998037737,0.0,0.0,,0.0,1,,5.0,1593.1103388299484,466.84,0.0,0.0,24.0,,0.0,0.0,0.0,0.0,113327.04017049994,-2271481967454.7607,0.0,4.0,0.24,1.25,0.24,0.66,82718705.95656304,-34411.264916734115,0.9563787408053536,1.6,,,,1.0,1.0,1.0,0.0,6,0.1,,,,19.75,1676680.7872483265,550801.0,1963.69,,4368.535881379915,2800.0,0
1985.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,-137898.2074820387,0.0,0.0,0.0,0.0,1,0.0,5.0,2956.557390374235,542.0,,0.0,22.0,155097.34,0.0,16994642258.194754,55152.0,28320.0,-53082.19555870214,2322321408556.9434,0.0,2.0,0.26,1.25,0.26,0.67,,89274.26301984556,0.44911151112135334,0.68,,,,217970.26072724175,1.0,1.0,1.0,7,0.4,1.1,,,20.2,3941453.086069078,,2710.0,355.46348133459406,2706.2086920558054,2800.0,1
2023.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,1.0,0,0.0,2.0,1508.9571390868737,0.0,5.0,5250.0,10.0,15750.0,-251087029.81139076,,0.0,3600.0,-131730.10872766282,-2669393.046400688,51024875639.660355,3.0,,1.25,0.29,49227.451395483564,-81820246.14620636,0.72,0.6227244928541739,0.83,,,,1.0,1.0,1.0,-2184798.6459712763,3,0.01,,,,10.95,-1237076.10156829,,571.5,,2807.757159941047,2800.0,1
1942.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,,142232.30470233387,3.0,-814123228.5538305,584.73,0.0,0.0,18.0,34050.0,30.0,59850.0,0.0,32400.0,-84350.9089231343,-2458493.991591584,0.0,4.0,0.24,1.25,,,-23.27970396800877,0.6,0.6179973592626695,1.05,,,,1.0,1.0,-295546.7447509751,0.0,8,0.27,6.5,,,15.0,-186045.41371506732,1104945.0,4652.4,-10.109737446943626,2827.715680950088,2800.0,1
2008.0,0.0,0.0,-1505.8488747097397,1,0.0,0.0,0,,-892031.8173923232,-245874.3346806477,0.0,1.0,0.0,0,0.0,2.0,36.10933836075117,0.0,0.0,0.0,1317968286.0365944,32250.0,4.0,664407759.8958111,0.0,4164.0,127947.09146703471,-985263.3096007193,0.0,1.0,0.28,1.5,0.28,0.33,-21.940744530571113,0.7,0.41653356386772056,0.57,,,,1.0,1.0,0.0,4.0,4,-7846689.323560758,2.8,,,7.8,-3771349.037851112,144570.0,578.1,,2598.755615790951,2800.0,1
,1.0,0.0,-4575.6932759894435,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,,-137.86905618993626,,6.0,7350.0,,,12.0,14400.0,38400.0,0.0,71435.95013779352,,6996.0,81333.04414608334,0.37,1.25,0.37,0.41,59889271.15009055,0.92,0.6466910107795361,0.7,,,,1.0,1.0,0.0,-6716907.577917993,3,0.02,-562575.7597529193,,,10.5,7250006.685391227,240584.0,849.12,222.82845671948718,2839.2914565907745,2800.0,1
1958.0,0.0,0.0,0.0,0,0.0,,0,0.0,1.0,,0.0,1.0,0.0,0,0.0,3.0,2052.0483023424454,,-7193569.465698118,6075.0,0.0,,26.0,62550.0,269822719441.65262,,111350.40448635648,1085997824610.7769,0.0,2.0,0.28,1.25,,0.42,-88.91153853156172,0.7,0.5075712539344215,0.74,,,,-276943.50364194665,1.0,0.0,0.0,3,,,,,,-2539702094366.849,311058.0,1036.86,286.4232885278222,2886.841340659566,2800.0,0
1903.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.0,2084.667198769138,0.0,,0.0,42.0,50400.0,7.0,7000.0,0.0,0.0,,2866015.3068330926,0.0,,0.31,1.25,-81852.69080258986,0.31,-42.12435178050413,0.77,0.6833805200826758,,,-31454.792904769627,-246168.9309794444,1.0,1.0,0.0,0.0,2,-20575355.509572178,,,,7.2,-6173158.624985683,485284.0,1620.64,153.7168173773822,2949.406452881013,2800.0,1
,1.0,0.0,0.0,,-1326.5702170000475,0.0,0,0.0,-483180.7099803494,0.0,0.0,1.0,0.0,,0.0,2.0,464827364.4949358,,0.0,34143336764.667484,0.0,0.0,,138.0,0.0,57240.0,-87438.36374116303,1705335.743771837,23520.0,-385224.96241030993,0.45,1.25,0.45,0.3,101.6580337323238,1.14,1.0224926206891778,0.88,,,,1.0,1.0,0.0,0.0,3,0.05,1.5,,,6.9,2866523.498350297,359700.0,1199.0,218.1472667871209,,2800.0,1
,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,271330.22997789655,0.0,171519.96579891193,0.0,0,0.0,4.0,4701.085023583617,,5.0,2244980234.045141,92.0,-17153738181.436958,4.0,9000.0,0.0,337920.0,-2648.415698013996,1480778.9605233246,0.0,3.0,0.31,1.25,,0.54,60.54203096027471,,,,,,,1.0,1.0,0.0,0.0,4,,,,,15.05,1826425.3557733134,928750.0,,211.42460241989141,2952.099152223357,2800.0,1
2011.0,1.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,3115.187424637098,3800.0,0.0,0.0,36.0,86400.0,0.0,0.0,853200.0,0.0,-82449.92391270387,461978.20987058454,0.0,,0.3,1.25,0.3,0.4,,0.75,0.6462809860170482,0.4,,-332698.20979787206,,1.0,1.0,2.0,-4259609.380888582,6,0.05,4.8,,,3.7,2782223.9611509866,1140000.0,3800.0,,2866.8461368227368,,1
1958.0,1.0,0.0,,0,,0.0,0,0.0,0.0,0.0,0.0,,0.0,1,-297503.5747322954,2.0,1665.717591356693,,1479338.9330233936,0.0,,39000.0,,0.0,0.0,26160.0,-96383.84566240206,1749117.657871834,0.0,3.0,0.29,1.25,0.29,0.21,61.26978383966783,0.72,0.6506566636613743,,,-238623.69552834975,,1.0,-172912.98033491272,1.0,,2,0.04,4.6,,,6.9,4581921.823611703,395760.0,,47.60836968532976,2590.023955287069,2800.0,1
70015869.27999486,0.0,0.0,0.0,1,0.0,0.0,0,0.0,530806.2211962634,0.0,0.0,1.0,,0,-227431.6949840579,-2265509.903534356,-1572176197.0009794,0.0,-6878939.5612228,0.0,8.0,12600.0,0.0,0.0,0.0,0.0,-7557.010828141589,-1474583.1475673444,0.0,3.0,0.24,1.25,,43604.18867036344,79.28205038965511,0.6,0.5728182791782652,0.99,,,,1.0,1.0,0.0,0.0,3,0.03,1.1,,,10.8,4439969.396039398,90396.0,301.32,,,2800.0,1
1899.0,1.0,0.0,0.0,0,,0.0,0,,0.0,,0.0,1.0,0.0,,0.0,1074268.8019574196,1528.946562308761,0.0,0.0,,4.0,151265570222.7933,11.0,17000.0,0.0,,110789.00067559577,-261003.59125637077,0.0,2.0,0.26,1.25,0.26,0.3,18.406454917624917,-142619.11705682136,0.4422151457448448,0.68,,,,,1.0,1.0,4.0,3,0.4,3.0,,,7.0,-2953212.4485235335,99420.0,331.4,244.3921342546721,2821.53908189478,2800.0,0
1922.0,0.0,0.0,0.0,0,0.0,,0,0.0,-271976.63530057535,1.0,0.0,0.0,0.0,0,0.0,2.0,-940.661025114715,,0.0,0.0,12.0,-94339442450.00789,0.0,0.0,-59542557914.69253,,-44864.94994503059,1582596.2688841764,,3.0,-98567.86911067057,1.25,-67853.66538430855,0.31,-88.73260289622023,,,,,,,0.0,0.0,0.0,0.0,2,,,,,7.2,2639750.9933693446,100077.0,333.59,178.42794365148706,2896.6299656485658,2800.0,1
1870.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,1.0,0.0,0,0.0,3.0,3983.3871795263058,,-1443817.5740538212,0.0,55.0,86625.0,10.0,10000.0,0.0,0.0,-31083.08788017204,8169803.467570256,0.0,2.0,0.28,1.25,0.28,0.3,-33.44836998650713,129930.97208799236,0.4821475568831089,0.74,,,,1.0,-291518.9326065937,0.0,0.0,6,0.13,1.2,,,11.0,4181968.8241130766,818100.0,2727.0,82.78573000801799,2963.358317000345,,1
1925.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,43517.904160435195,,0,0.0,2.0,1982.9713995259558,72.0,0.0,0.0,40.0,48000.0,7.0,6720.0,0.0,0.0,40379.9712926356,5197663.432988015,0.0,3.0,0.31,1.25,0.31,,-86.49926178157943,0.77,0.5928666254876036,0.83,,,,1.0,1.0,1.0,0.0,7,0.05,3.6,,,7.3,-2288707.4227233296,262500.0,1050.0,271.1665672615019,2628.4757042172555,2800.0,1
,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,,0.0,1.0,0,0.0,4.0,3569.360569159966,0.0,10.0,20250.0,52.0,117000.0,0.0,0.0,0.0,0.0,99472.22263103601,5396123.196849863,0.0,,0.24,,,0.52,10.197462764703378,0.6,,1.3,,,108616.71925293044,,1.0,1.0,0.0,4,0.05,9.0,,,14.58,944154.4638758111,807975.0,3402.0,-4.369980085007626,2823.282015304157,2800.0,1
,1.0,0.0,0.0,,0.0,0.0,0,0.0,-253501.695409535,0.0,350079.0683300617,0.0,0.0,0,0.0,2.0,2358.778521035401,251.0,10.0,,-593394370.5605382,129800.0,0.0,0.0,-496213310285.0233,0.0,93836.38920991227,1870522631708.9954,0.0,2.0,0.26,1.25,0.26,0.28,,0.6,0.28453026392824843,1.0,,,,2.0,2.0,1.0,3338761.422352913,4,,2.6,,,10.0,3665249.154516205,1341000.0,2682.0,270.3149335567215,,2800.0,1
-31367612.80479078,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.0,1195.0821628416859,,7.0,34087358103.0779,66.0,119700.0,8.0,18200.0,40800.0,,,2705229.5084588816,0.0,-300459.332985085,0.24,1.25,0.24,0.56,,0.6,0.8238045239946683,1.3,,,,1.0,1.0,0.0,832509.4194984281,8,2.61,8.0,,,15.8,4035610856149.43,1069700.0,4504.0,153.23735210354872,4131.554950715467,2800.0,1
1944.0,0.0,0.0,0.0,1,-63687.362992114475,,0,-69226.54834332815,,500387.9753133268,0.0,0.0,0.0,0,0.0,,-684.5304131730597,0.0,0.0,0.0,,10800.0,0.0,0.0,0.0,6840.0,131283.8429667984,1333930.2125602644,15168.0,2.0,-111836.38036254377,1.25,0.32,,91.1608052491369,0.8,0.562867349555314,0.68,,,,1.0,1.0,1.0,0.0,2,0.08,5.3,,225995.12064945698,7.0,-200904279915.90805,50940.0,,,2343.275285386017,,1
1906.0,1.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,281012278.2652419,0.0,8423809.167923884,19200.0,,-19564078828.8277,0.0,0.0,70904980114.26657,624000.0,153068.52269840002,-1262944.7093240086,883681993697.966,,,,0.31,0.38,54.04851361492741,0.77,,0.83,,,,1.0,1.0,1.0,,3,0.04,3.8,,,7.2,-1698424.5344089624,1024516.5,2599.73,,2725.354312419203,,1
,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,,1588.8978569490423,0.0,0.0,1603183841.8615465,,0.0,32.0,46208.0,0.0,1724800.0,80968.26097798598,,0.0,3.0,0.31,,0.31,0.39,-71.22646736959982,0.77,0.6875843794750766,0.83,,,,1.0,1.0,0.0,0.0,3,0.03,3.55,,,1000.0,1061806.2780738464,93844.8,,394.1205660390417,2723.1253605045345,2800.0,1
2011.0,0.0,0.0,0.0,,,0.0,0,,0.0,0.0,0.0,0.0,1.0,0,,3.0,3466.9742373953713,0.0,45.0,93225.0,106.0,313855995.8031117,,16875.0,0.0,7200.0,126274.70260016533,-2215431.3502341993,15900.0,2.0,15357.6498004194,1.25,0.26,0.44,-49.07438736040429,0.66,0.4506886864780656,0.74,,,,1.0,1.0,2.0,,11,0.1,6.0,,,11.45,8864628.102569725,1362600.0,3716.0,188.78054393554993,2895.4356612048764,,0
,,0.0,0.0,0,653.6602505621349,0.0,0,0.0,1.0,1.0,,350970.04283255275,,1,0.0,2.0,6842.158849095169,,0.0,0.0,166503753.71780378,156000.0,0.0,,0.0,0.0,4826.255357406364,-1144576.0394127138,0.0,425439.6835928516,95972.48598313607,1.25,0.24,,-73.95952904038343,0.6,0.73071287471035,0.63,,,,,1.0,0.0,0.0,2,6298248.5785920285,,,,,-2385410.801143908,1159350.0,1459.4,178.46229542942228,2684.0880060570607,2800.0,1
1894.0,1.0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,-374686.00150327705,0.0,0,0.0,,,,0.0,0.0,48.0,103600.0,0.0,-10263986762.473946,0.0,0.0,-50901.06106004717,1367479.3445281964,0.0,2.0,0.26,1.25,0.26,0.57,87.45480069224664,0.66,0.4834374936266603,0.74,,,,1.0,1.0,1.0,0.0,5,0.11,2.9,,,14.6,2152729.2330771256,1096740.0,3226.47,309.28160993904265,4329.105092791256,2774.5,0
60184000.892321646,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,-293803.31504920457,0.0,1.0,0.0,0,0.0,2.0,3863.182887400815,0.0,,,78.0,106020.0,0.0,0.0,0.0,71880.0,,-1433208005134.2488,0.0,3.0,0.24,1.25,0.24,0.41,3.1561989590812694,0.6,0.6484828867316668,,,,,-334248.0993868752,1.0,1.0,0.0,16,0.04,6.0,,,10.5,,385350.0,,155.2208477382092,2842.0015363893995,2800.0,1
1899.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,6.0,1237.216243875828,,0.0,0.0,8.0,12000.0,0.0,0.0,20880.0,,96066.54704085586,,0.0,4.0,0.24,1.25,0.24,0.64,-110.90132519284695,0.6,0.6655309883629765,,,137478.06800645366,,1.0,1.0,0.0,0.0,18,,4.0,,,19.2,1466804.4313915577,,1242.0,221.31512361738643,2975.677800853082,2800.0,1
2002.0,-186588.9178492798,,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,5.0,5766.6547937329815,0.0,0.0,,70.0,174352.0,0.0,0.0,-572594453636.4988,0.0,43350.30344617134,,0.0,4.0,0.24,1.25,0.24,-17620.430054843764,76.6828839353361,0.6,0.9942305941276861,1.6,,,,1.0,1.0,,0.0,6,0.14,3.0,,,19.75,3642473.158548232,1130236.0,4692.08,,4216.899223688553,2800.0,1
,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,0.0,0.0,1.0,0.0,0,0.0,3.0,1446.3625763774842,,0.0,0.0,24.0,145389936897.62772,4.0,,185569219181.3782,24300.0,-98630.13272289778,-550962.1156928986,,2.0,0.28,1.25,0.28,0.42,65.32908966857256,0.69,0.4147895296536911,0.82,,,,266391.6752624379,1.0,1.0,0.0,3,0.2,9.3,,,3.75,-1554558869020.6365,259.76,1039.05,51.70121950288561,2723.9415905830106,2800.0,1
2018.0,0.0,0.0,0.0,0,,0.0,0,0.0,1.0,,0.0,0.0,-310649.97429294954,,0.0,1.0,461.19562303423055,,11.0,22000.0,22.0,52800.0,2.0,4000.0,0.0,0.0,-6369.651522273751,-2682857.176684779,0.0,3.0,0.51,1.25,,0.32,78.83484276927979,1.02,0.9569541154204345,0.9,,,,1.0,1.0,-269465.9793937431,6806446.839274577,2,,,,,7.65,-4192848.5321759377,180670.0,722.68,196.4603905855907,,2800.0,1
1929.0,,0.0,0.0,0,0.0,,,0.0,448401.6470675333,-219720.89774818005,0.0,1.0,0.0,0,0.0,1.0,1276.0248594233847,0.0,0.0,0.0,40.0,63000.0,0.0,36389424406.45875,0.0,6100.0,,,0.0,3.0,0.32,1.25,0.32,0.22,-94.74620914270427,0.8,0.6677586553177679,0.84,,,,-449620.85753146035,1.0,-438858.3781758446,0.0,,0.02,,,-308655.40156689525,7.0,5906438.274435606,251397.5,1005.59,34.7469773651693,2790.5220891362223,2800.0,1
1964.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0,0.0,3.0,90.72100913574229,185.29,0.0,0.0,14.0,82619653919.35147,0.0,,0.0,0.0,-142285.95560580553,,0.0,2.0,0.26,1.25,0.26,0.46,,0.66,0.4763706384188743,0.68,,,,,1.0,1.0,-503610.9219467214,4,0.16,5.7,,46994.785151284486,10.8,,187347.0,624.49,,2210.81680994701,2322.67,1
2003.0,1.0,,-30309.40096083403,0,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,4.0,2425.9546892993385,0.0,0.0,0.0,14.0,25200.0,4.0,6400.0,0.0,0.0,85151.8271339061,-833129.3744037009,0.0,4.0,0.24,1.25,27037.835564921956,0.36,-30.853845656532016,0.6,0.9276199769213305,1.6,,,,1.0,1.0,0.0,10.0,2,4.15,9.0,,,14.0,1329515433742.83,190500.0,1270.0,116.896431612301,2914.6482181227307,2800.0,1
,1.0,,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,1.0,0.0,0,0.0,2.0,2251.429891942851,0.0,0.0,0.0,42.0,2822807076.4300904,0.0,0.0,,55200.0,48479.37074846562,1806114.067100564,51600.0,2.0,79186.46491361843,1.25,0.26,0.43,101.21748091240275,0.66,0.4606860238206343,0.69,,,,-107961.5664286392,1.0,2.0,0.0,4,0.06,1.7,,,11.4,6349642.524365127,455945.0,1960.45,243.07385109990065,2856.739806275121,2800.0,1
1974.0,,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1,0.0,,967.9416810078951,,0.0,0.0,34.0,59500.0,9.0,8640.0,0.0,,,4022818.2113775313,0.0,2.0,0.28,1.25,0.28,0.35,97.51592602353801,0.7,0.357719288460947,1.75,,,,1.0,1.0,255655.3222530576,,10,-2374312.80402792,4.0,,,10.5,,517500.0,2070.0,,2676.328895651333,2800.0,1
2001.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,5.0,-2712188413.4111567,,21.0,104000.0,29.0,,10.0,35700.0,21600.0,0.0,,-285387.0775653878,0.0,1.0,0.37,1.25,0.37,0.64,-18.392837929100338,,0.6117519007191895,0.64,,,,1.0,1.0,0.0,0.0,16,0.07,4.5,,,,-4141062.372451016,7063127859.0,5955.56,,4309.699312580791,2800.0,1
1975.0,0.0,0.0,-49544.272701922004,1,0.0,0.0,,0.0,-341741.35342022695,0.0,,0.0,1.0,0,0.0,2.0,,0.0,-5461940.344704679,,40.0,48000.0,76288427.09137337,0.0,0.0,0.0,-92732.03931790753,1073043640739.0613,0.0,3.0,0.31,1.25,0.31,0.3,-3.286359124969421,0.77,0.5956889004970173,0.83,,403225.89180553996,,1.0,1.0,0.0,1.0,,0.57,752965.4522435927,,,7.0,7193306.264145441,148762.5,1190.1,226.71359000658916,2781.2846025565245,2800.0,1
1936.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0,0.0,2.0,1977.2670380944874,,2.0,3200.0,36.0,54465.0,7.0,5635.0,32400.0,137760.0,184460.1344892818,485984933912.66705,9720.0,2.0,0.22,1.25,11379.202887074296,0.41,15.989065755936657,0.55,0.4595631877901559,0.82,,,-26873.940379946504,1.0,,2.0,3.0,11,2.53,4.0,,,10.5,-1716851.9975081775,556550.0,2226.2,,2943.5261904017934,2800.0,1
