D_floorTAGround,D_Demand,D_MaxCl,D_NeutralDepth,D_sd1,D_td0,D_sds,D_patitionwall,D_nonstructure,D_Ty,D_windows,D_Tx,D_I,D_475Acc,D_basintype,D_CLlarge,D_CLsmall,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_Dbuild,D_Y3brickwall,D_StructureSystem_RC,D_Y4brickwall,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_isR
,,0.23,3.4,0.5572063040593492,0.99,0.6,,0.0,7.576484904683554,1.0,0.5,1.25,0.24,3.0,0.0,5.0,,2262938.0556853265,1185060.0,3950.2,,,2800.0,2011.0,43873.0,,1498344.8954850368,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3898.307967107932,0.0,,40.0,150170.0,0.0,,,32833.0,39666.53448208829,1
,0.31,0.03,4.1,0.6774827560320453,0.83,,1.0,0.0,100.26967784204597,1.0,,1.25,,3.0,0.0,3.0,10.8,,156366.0,1340.28,79.16653721274713,2944.452482990027,2800.0,2022.0,,,2365764.908739265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2525.437704552395,10.0,,22.0,33000.0,1.0,,,,,1
,,0.19,2.6,0.8737807113933332,,0.6,1.0,0.0,80.31385472570972,1.0,0.22,1.25,0.32,3.0,0.0,,13.6,4350170.933098489,221850.0,2470.86,41.41480529570987,2828.0470215606138,4200.0,2019.0,5000.0,,4179140.0603259904,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,2.0,1121.3829600417623,0.0,,24.0,168400.0,,,,,135760.8484237577,1
,0.29,,1.8,0.5575866479845397,,0.72,,0.0,70.60907046485929,1.0,0.35,1.25,,3.0,0.0,,20.4,5673438.054031497,1177575.0,4710.3,139.80895492070772,2897.3446434542966,2800.0,,,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5438.273901163188,0.0,,30.0,51500.0,2.0,2880.0,,,87649.09957415084,1
,,0.06,5.6,0.6248768361634379,1.05,0.6,1.0,1.0,,1.0,0.66,1.25,0.24,4.0,0.0,6.0,18.0,1358841.9749716772,1249200.0,4164.0,32.68061940562913,2845.107886434032,2800.0,2011.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3955.8303834847375,6.0,,36.0,86400.0,0.0,,,,150089.5742051325,1
,0.31,0.22,4.5,0.5704933633653966,0.78,0.77,1.0,,86.90190971334775,1.0,0.49,1.25,0.31,,0.0,5.0,14.8,1926855.117560924,849336.0,2831.12,258.9666677053874,4049.9265910922486,2800.0,2002.0,,1.0,1386072.0739826746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,3701.593449383943,24.0,56700.0,,,,2500.0,,,156835.1546710392,1
0.0,0.42,0.02,4.8,0.7078401186940573,0.73,1.04,,0.0,27.88243201036869,1.0,,1.25,0.42,2.0,0.0,4.0,7.2,3361693.644576464,,750.97,125.24150524952935,2678.1789270353697,2800.0,1999.0,,,1985251.8423123048,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,898.3096603598808,2.0,,24.0,40300.0,5.0,5400.0,,,24062.89435283147,1
,0.24,0.02,5.2,0.5749561174200818,0.99,0.6,1.0,,67.8078302162065,,0.57,1.25,0.24,3.0,0.0,5.0,16.4,9847876.96087356,1757400.0,5858.0,20.261735258492536,,2800.0,2020.0,21360.0,1.0,604791.4731039482,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,1.0,0.0,4.0,,0.0,,42.0,,0.0,,,34560.0,138685.23587648786,1
0.0,,0.03,4.8,0.5712520808191113,0.74,0.7,1.0,0.0,83.94616947576642,1.0,0.22,1.25,0.28,2.0,,4.0,7.2,,437820.0,1459.4,151.27980974843766,2890.984008150732,2800.0,,,,1675309.4716971302,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,775.2635683908076,0.0,,14.0,,3.0,3000.0,,,151932.18543195334,1
,,,,,,,,0.0,66.89123689640945,1.0,0.41,1.25,0.25,1.0,0.0,4.0,10.5,,,7323.18,289.9809731390812,2767.8327450830047,2800.0,1945.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,3355.5856525523104,,,,261040.0,,,,,82763.14587252465,0
,,,,0.5772226369561041,0.99,0.6,1.0,1.0,,1.0,0.46,1.25,0.24,3.0,0.0,3.0,12.11,1637805.9837372303,922500.0,3690.0,271.71031626668525,2884.0733407353223,2800.0,1949.0,,0.0,4174272.2243550336,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2430.3247329351702,,,,165520.0,0.0,,,,73905.13604441675,1
463.5,,,0.3,0.5848494638067687,0.73,0.77,1.0,1.0,2.242949845635541,,,1.25,0.31,3.0,1.0,4.0,3.6,2940806.81210392,440325.0,1854.0,246.4444399019833,2773.95053944988,,2001.0,,1.0,1126316.7964075408,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,0.0,,22.0,42350.0,0.0,,,,50982.61176402093,1
90.0,0.26,0.02,5.3,0.4528925936436885,0.68,0.66,1.0,1.0,93.47537611695016,1.0,,1.25,0.26,2.0,0.0,4.0,10.8,1214053.5386656327,270000.0,900.0,267.6755561903845,3009.0399527977734,2800.0,1900.0,,1.0,1976575.2447816,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,,,31500.0,4.0,,,,,1
,,,,,,,2.0,,,,0.32,1.25,0.28,2.0,0.0,2.0,,,,,178.60582246800752,4185.265073500453,,1965.0,,0.0,2177374.43375645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1210.890561862038,5.0,14700.0,,,0.0,,,,164117.21484552347,1
63.0,0.26,,8.1,0.5005699902565395,0.74,0.66,1.0,1.0,105.86746341949797,1.0,0.44,1.25,,2.0,,11.0,11.55,9856586.92630428,1473300.0,4911.0,225.9716768667372,2888.089560633546,2800.0,,,,4057029.560341834,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5998.762636481732,0.0,,96.0,,17.0,,,,119290.76893914232,1
516.0,,0.03,2.6,0.5389820608289055,0.74,0.66,1.0,0.0,,,0.22,1.25,,2.0,0.0,6.0,,4562129.721992541,309600.0,,285.0360315897733,2661.7351252166823,,,4800.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,42.0,46200.0,8.0,7680.0,6480.0,55200.0,,1
,,,,0.4140189376599716,0.82,0.55,,2.0,13.86193968118,1.0,0.41,1.25,0.22,,5.0,4.0,10.5,3922151.38416569,447300.0,1491.0,173.67807665910826,2898.537814371997,2800.0,1962.0,,0.0,1248591.000700993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2484.928981514263,,,,43200.0,0.0,,,9600.0,121252.99758666677,1
494.0,,0.04,2.6,0.4627645501869456,0.69,0.72,1.0,0.0,108.8261703222944,1.0,0.79,1.25,0.28,3.0,0.0,7.0,10.5,2184027.1262873965,,2071.13,405.9300699241851,2828.0470215606138,2800.0,2009.0,,,2123322.393048404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2065.457172192539,0.0,,,,,,,,53340.77290452836,1
,0.34,0.07,4.0,0.696993642697206,0.79,0.86,,0.0,41.93111744827084,1.0,,1.25,0.34,,0.0,6.0,18.0,1124780.8641204834,656479.5,4376.53,27.499372892847703,4125.047613313862,2800.0,2022.0,,1.0,2852064.148767325,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3302.770887897296,4.0,12000.0,32.0,,0.0,,,,36871.45392009907,1
,0.24,0.03,3.1,0.5526200249658908,0.99,0.6,1.0,,35.99612951594656,,0.5,,0.24,3.0,0.0,5.0,17.0,7110370.802363891,1141200.0,3804.0,109.16272135408056,,2800.0,1978.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,34.0,98280.0,0.0,,,,130490.1573493964,1
,,0.55,,0.4233934966124035,0.68,0.66,1.0,1.0,92.94569218622556,,0.52,1.25,,2.0,2.0,2.0,10.8,6791113.568066822,336960.0,1123.2,24.29896002274492,,2800.0,1973.0,,1.0,2606129.4500263957,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,766.915852058484,6.0,11650.0,18.0,29925.0,0.0,,,,130838.05569897318,1
0.0,0.28,0.35,5.4,0.5599118929755116,0.74,0.7,1.0,0.0,110.27509361650878,1.0,0.24,1.25,0.28,,2.0,0.0,8.1,,145750.0,808.0,258.4121255163028,2931.9495869995817,2800.0,1920.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,26.0,,3.0,3000.0,,,125782.30049985203,1
,0.31,0.06,2.5,0.6318019517238073,0.83,0.77,1.0,1.0,48.43587235228131,1.0,,1.25,,3.0,0.0,2.0,8.1,,,601.65,206.1954258468922,2776.584002255912,2800.0,1983.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1144.0556356330037,0.0,,18.0,31500.0,3.0,3000.0,,,60594.35388119733,1
,0.4,0.11,,,,,2.0,2.0,2.4467947524136746,2.0,0.85,1.25,0.32,2.0,0.0,3.0,,2415325.531044882,1303500.0,5530.0,192.00754368153784,4089.694915209298,,1918.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,6.0,5785.237134669034,0.0,,36.0,176400.0,0.0,,,,,1
,,0.03,2.0,0.6675682685898356,0.83,0.77,1.0,0.0,110.10260542027268,1.0,0.42,,0.31,,0.0,9.0,10.8,2630962.009723537,516225.0,2219.0,326.5230679971735,2619.561301149344,2800.0,2016.0,,1.0,532131.7600992648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,2196.674913933296,0.0,,30.0,,,4320.0,,5760.0,103974.265594646,1
0.0,0.41,0.02,3.8,0.6516404960858476,0.6,1.02,1.0,1.0,80.0677228014829,1.0,0.16,1.25,,1.0,0.0,2.0,7.2,,236940.0,789.8,229.495298097884,2685.229562395009,2800.0,2016.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,2.0,930.4136857301926,0.0,,22.0,26400.0,5.0,5000.0,7200.0,,,1
280.8,0.28,0.03,4.4,0.5528061621175313,,0.7,1.0,1.0,,1.0,0.51,1.25,0.28,2.0,0.0,5.0,14.0,1833613.5965113656,364320.0,1530.6,283.6840100826389,,2800.0,2017.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2715.9307924064374,6.0,12429.17,18.0,36200.0,7.0,9800.0,33426.0,3840.0,37011.03493166395,1
0.0,,0.21,2.8,0.6495512693270755,0.83,0.77,,1.0,50.75357177516658,1.0,0.3,,0.31,3.0,0.0,3.0,7.0,5154386.244871699,,620.5,90.24954432760944,2760.578078948414,2800.0,2014.0,,0.0,1578698.4291299228,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,,0.0,,16.0,28800.0,3.0,2880.0,8040.0,,,1
,,0.05,2.6,0.7149084844075403,,1.02,,0.0,110.5500915004232,1.0,0.31,1.5,0.41,2.0,0.0,12.0,7.2,3279183.6058923528,338850.0,2259.0,199.1020657092958,2910.1861546473374,2800.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3323.8704362293174,0.0,,78.0,81300.0,14.0,,,,160305.22976350004,1
,0.45,,0.5,0.7702434819422279,0.69,,1.0,1.0,95.29751307801504,1.0,0.25,1.25,,2.0,,,8.4,1351210.2159169307,421434.0,936.52,147.53128613192325,4246.271104768844,2800.0,2006.0,,1.0,2641244.416898145,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,10691.0,21.0,54000.0,,,,,58618.05623330982,1
427.0,0.49,0.18,1.2,0.6334257634638055,0.68,,,1.0,92.90972588932212,1.0,,,,2.0,15.0,15.0,3.6,1735885.9971428113,427000.0,1708.0,319.07585417406824,2816.9336971463035,2800.0,1908.0,,1.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,4.0,,10.0,,18.0,54000.0,0.0,,14520.0,,180593.02806210556,1
,0.31,0.1,,0.7588633417932791,0.89,0.77,1.0,2.0,,,0.55,1.25,0.28,2.0,0.0,5.0,7.2,,131700.0,868.0,218.1070464978905,2688.126321749219,2800.0,1979.0,,1.0,2053814.998804916,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2402.4071052762674,15.0,9600.0,27.0,60000.0,0.0,,,,154484.6723733176,1
,0.45,0.03,,0.7580888500240641,0.69,1.14,1.0,1.0,75.75871457253072,1.0,0.52,1.25,,2.0,0.0,5.0,14.4,2464868.0019923085,2375400.0,9501.6,148.62939872957338,,2800.0,1982.0,,1.0,1352071.787062727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,3.0,11281.07253704304,14.0,12600.0,,,0.0,,,,197743.08142390076,1
,0.34,0.19,2.3,0.5273365283111854,0.64,0.86,1.0,0.0,2.081379886395509,1.0,0.66,1.25,,1.0,0.0,6.0,,2279090.4180042725,600000.0,5000.0,95.338645532605,4324.369652472633,2800.0,1897.0,,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,5.0,5916.069970930661,17.0,,26.0,,0.0,,,,139078.5560490056,0
,0.24,0.18,3.6,0.9328371774271838,1.6,0.6,1.0,1.0,92.21202202252488,1.0,0.68,1.25,0.24,,0.0,,,7018636.4880941175,1336562.5,,28.82277740736194,4390.074891071477,2800.0,1972.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,11265.408386276353,,,,96000.0,6.0,24000.0,,23040.0,,1
0.0,0.28,0.13,4.3,0.406813619903381,0.57,0.7,1.0,2.0,,1.0,0.33,1.25,0.28,2.0,,3.0,12.3,2977074.425498831,443470.0,1663.0,273.7626194625548,2918.381500949577,2800.0,1943.0,,1.0,1587995.0055531906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,2.0,,0.0,,24.0,48000.0,0.0,,,,,1
0.0,0.29,0.09,5.6,0.5671604830276955,0.83,0.72,,1.0,94.7594427953681,1.0,0.4,1.25,0.29,3.0,0.0,2.0,10.2,,,510.0,,2511.726460603402,2400.0,,18000.0,1.0,890615.7478923667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2.0,,5.0,11000.0,7.0,,0.0,,14400.0,,109185.8989611158,0
,0.26,0.02,4.3,0.4881597807762388,0.83,0.7,1.0,2.0,64.71819694215324,1.0,0.31,1.25,0.36,3.0,0.0,3.0,8.6,10740145.491472786,,1655.55,,2341.2745434477392,2800.0,,,1.0,4489227.336432778,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,626.4273533236433,0.0,,18.0,39000.0,4.0,2400.0,15840.0,,,0
,0.28,0.03,5.3,0.5625565741351796,0.74,0.7,1.0,1.0,,1.0,0.31,1.25,0.28,,0.0,3.0,,4078834.7374022175,413362.5,1653.45,311.2874091943968,2606.868043664153,2800.0,2017.0,19080.0,0.0,1250282.057471495,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,3.0,1749.9630063016766,4.0,,32.0,75150.0,2.0,2800.0,,12264.0,93599.82805171862,1
,0.24,,5.2,0.8281275834732877,1.3,0.6,1.0,1.0,,,0.43,1.5,,4.0,,0.0,17.7,1859635.4378551496,,,282.5851175862265,,2800.0,1907.0,9500.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,4.0,4516.041787776411,0.0,,34.0,147900.0,0.0,,,28375.0,69070.01568124194,1
0.0,0.28,0.07,4.3,0.4988049994420155,0.74,0.7,1.0,0.0,76.6219745494725,1.0,0.25,1.25,0.28,2.0,0.0,2.0,3.45,6074643.09058892,,,25.64644558654965,2845.030543325007,2800.0,2019.0,,0.0,900583.8255474358,0.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,4.0,,2.0,1750.0,,,87462.19279242495,1
0.0,,,0.0,0.6408001041977003,0.83,0.77,1.0,1.0,12.902295171069776,1.0,0.26,1.25,0.31,3.0,0.0,,0.0,,,,50.381416571745234,2058.054962610827,2000.0,1961.0,,0.0,1330029.4922514604,0.0,0.0,,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,,,,124824.35075959344,1
618.08,0.24,,,0.5510169158751724,1.3,0.6,,,87.71048688005257,1.0,0.63,1.25,,4.0,8.0,,18.6,,930525.0,3575.4,250.4801347570823,2449.7395884000066,2520.0,1885.0,,1.0,1062694.8775033995,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,5.0,4377.071892918362,,22500.0,30.0,72000.0,0.0,,,,132213.24868566962,1
0.0,0.28,,0.0,,0.57,0.7,,1.0,45.915153037486085,1.0,0.18,1.25,0.28,1.0,0.0,1.0,,5948629.446750161,,,98.85601136055416,2971.858192017942,2800.0,1941.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,1.0,,0.0,,12.0,,,,,,81830.76607654805,0
0.0,,0.09,5.1,0.5244167991931851,0.7,0.77,,1.0,39.513894338626336,1.0,,1.25,0.31,2.0,0.0,3.0,11.85,,422280.0,1490.4,121.24257420616613,,2800.0,1963.0,,1.0,2300500.1119796783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,3.0,1936.0999959427984,10.0,18000.0,20.0,,0.0,,,,82345.84231314843,1
0.0,0.33,0.08,5.4,0.4467628256347883,,0.82,,1.0,,1.0,0.42,1.25,0.33,1.0,0.0,6.0,10.8,3444921.855198316,288000.0,,291.0700580849329,2602.754686196089,2800.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2087.873741301263,,,19.0,34200.0,,,,,111052.61364187766,1
0.0,0.28,0.11,1.03,,0.57,0.7,1.0,1.0,7.849945882522703,1.0,0.22,1.25,,,0.0,2.0,7.45,,217980.0,726.6,175.66849124479393,2791.503880588997,2800.0,1950.0,12800.0,,1951247.859610103,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,26.0,31200.0,1.0,,,,162607.53179950605,0
,0.38,0.09,6.8,,0.65,,1.0,1.0,76.53545882129151,1.0,0.34,1.25,0.38,1.0,0.0,,12.7,,368874.0,1229.58,11.810285935221003,2806.2032914465594,,1943.0,,,2203505.814989363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,3.0,1558.3680768030952,0.0,,20.0,27900.0,7.0,7875.0,10080.0,5520.0,95734.93424545709,1
0.0,,0.51,3.3,0.6208546431858097,0.77,0.77,,0.0,55.57502546182704,1.0,0.31,1.25,0.31,,4.0,2.0,7.25,1291400.8684974797,,,11.079613223104616,2123.1244232116314,2240.0,1953.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,3.0,4200.0,6.0,,0.0,,,,86178.51209607965,1
,0.4,0.02,2.5,0.421375894465794,0.56,0.8,1.0,1.0,51.14406065075126,1.0,0.61,1.25,0.32,1.0,,,,,,,26.28046642097047,2942.642808245532,2800.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,944.6726579941648,,,18.0,22000.0,2.0,2800.0,,,34329.96988994985,1
,,0.11,2.3,0.6056237682128479,0.66,0.98,1.0,1.0,50.61932405445367,1.0,0.39,1.25,,1.0,0.0,5.0,15.6,,477900.11,4024.42,87.463721110515,2816.208113301684,2800.0,1961.0,,1.0,992846.8236467356,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4485.634615168133,,17500.0,,,0.0,,,,,1
0.0,0.22,0.0,,0.4998948810047205,0.82,,1.0,1.0,21.17023322819144,,,1.25,0.22,2.0,0.0,1.0,9.0,1145076.2229211694,,,117.41188908293584,2781.8470348494907,2800.0,,8250.0,1.0,593575.1970043317,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,12.0,,2.0,1500.0,,3675.0,122757.1980024855,0
0.0,0.26,0.08,,0.3350496586888757,0.99,,1.0,1.0,17.746864498824916,1.0,0.26,1.25,0.24,2.0,,5.0,7.2,3631871.495122057,542400.0,2237.25,17.679767467308693,3989.29591043571,2800.0,1949.0,,1.0,2426347.3984421245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2855.6916836415594,17.0,,62.0,110450.0,14.0,3840.0,13248.0,,98997.29335886128,0
0.0,0.34,0.07,3.0,0.5883896198647784,0.34,0.86,1.0,2.0,93.45027862222646,1.0,0.42,1.25,,2.0,0.0,4.0,10.8,2896262.651640145,137270.0,588.3,202.87005074161223,4144.356761932524,2800.0,2014.0,,0.0,2336731.3111074944,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1389.8653384958943,,6163.25,,17500.0,2.0,,,,62654.32158222733,1
0.0,0.22,,1.5,0.4641074769484525,0.82,0.55,,0.0,73.76412841894357,1.0,0.12,,,,,1.0,,5579085.13432932,,,168.4270214142939,2599.760314617018,2800.0,1949.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,,,,18.0,,0.0,,,,47521.528158334666,1
60.0,0.2,0.23,,0.3378949432704788,0.6,0.5,1.0,0.0,33.313464372403246,1.0,0.41,1.25,,1.0,0.0,7.0,10.5,3406453.35451,243600.0,1218.0,82.0749304899805,,2520.0,,,1.0,2938756.5495669683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,2030.63959636327,0.0,,21.0,35400.0,4.0,5075.0,,,,1
,0.31,,1.31,0.594439103174616,0.83,0.77,1.0,1.0,,1.0,0.22,1.25,0.31,3.0,0.0,,7.2,4780272.982774411,184800.0,616.0,57.44884044435297,2833.380253162174,2800.0,1957.0,,0.0,1195774.8299321674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,1720.8833854991535,,,18.0,21600.0,4.0,3840.0,,46500.0,146281.14598904253,1
1.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.25,,,1.0,1.0,1.0,,,,28.87652623515413,3171.650800687141,3000.0,1819.0,,1.0,1652230.3402466124,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,1.0,,1.0,,,,148066.04494103818,0
,0.24,,6.3,0.8184108273473727,1.3,0.6,,,1.897226035371238,1.0,0.51,1.25,0.24,4.0,6.0,3.0,,1249415.2271591865,188827.0,794.5,213.35734003861157,,2800.0,2013.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1797.446219908922,1.0,,8.0,,0.0,,,,140470.03370378277,1
0.0,0.31,,,,0.83,0.77,1.0,,4.5074333472793855,,0.31,1.25,0.31,3.0,0.0,3.0,7.4,4674822.084052762,180000.0,720.0,353.3307609235173,,2800.0,1928.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1444.9735184484332,0.0,,26.0,31200.0,2.0,1920.0,,,100372.70019621449,1
,0.37,0.02,3.9,0.6526710533520502,0.68,,1.0,0.0,,1.0,0.22,,0.37,2.0,,2.0,7.2,1457935.6849783857,197010.0,656.7,327.51190120953106,2924.515421280247,2800.0,,,,2100971.1869901298,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,,22.0,26400.0,8.0,8400.0,,4080.0,97681.19552100248,1
0.0,0.34,0.13,4.0,0.652854678832358,0.73,0.84,,,20.353635031529222,1.0,0.31,1.25,0.34,2.0,0.0,6.0,7.2,3258448.5074679656,416763.0,1852.28,312.9115236172636,2986.695647456862,2800.0,2008.0,,,2968647.425499865,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2476.8969293694536,0.0,,60.0,89081.0,0.0,,,,,1
0.0,0.4,0.17,3.2,0.658113818554484,0.68,1.0,1.0,,55.58628636360294,1.0,,1.25,0.4,2.0,0.0,11.0,10.05,1327206.4351524562,224999.0,,,,2800.0,2010.0,14640.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,1127.1115701146302,0.0,,32.0,44800.0,0.0,,,,133643.96003559377,1
,0.28,0.02,5.5,0.3811951822596255,,0.7,1.0,,44.62370082301192,1.0,0.31,1.25,0.28,2.0,,,7.28,3142206.153285764,152932.5,873.9,183.12455049514276,2643.0941799580078,2800.0,1925.0,,1.0,2822252.686413978,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,,18.0,43200.0,2.0,2400.0,9840.0,,111652.04203090782,1
0.0,0.28,0.11,3.1,0.5000442910560302,0.7,0.7,1.0,0.0,87.21802048116102,1.0,0.41,1.25,0.28,2.0,,3.0,10.5,,221200.0,829.5,7.951217379245946,,2800.0,1946.0,7080.0,1.0,2293249.2008259874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,,10.0,17500.0,0.0,,,13248.0,32563.86639955532,1
